id,name,class,latitude,longitude
3220,S Derrick,NG_Stations,36.18716353104423,         -120.3861464718309
3221,Oil City,NG_Stations,36.18721808281466,         -120.3571655690525
3222,Stanislaus,NG_Stations,36.16403098908625,         -120.3365357841604
3223,W Hanford Armona-19 1/2,NG_Stations,36.31366480027479,         -119.8071506315748
3224,W Grangeville,NG_Stations,36.34264996403584,         -119.8019101652684
3225,Road 68,NG_Stations,36.32350440380315,         -119.4212505795646
3226,Warthan Canyon,NG_Stations,36.11691906488239,         -120.3744508760958
3227,Salinas River Cogen,NG_Stations,35.95168383671557,         -120.8677107808483
3228,Sargents,NG_Stations,35.95040807426466,         -120.8611838497255
3229,Alvarado,NG_Stations,35.93852800467305,         -120.8639083150237
3230,Kettleman,NG_Stations,36.07078809202932,         -120.0873669139885
3231,Kettleman Intertie,NG_Stations,36.06026976449393,         -120.0694626436784
3232,Tulare Lake Field,NG_Stations,35.99632030055261,         -119.9586253341155
3233,West Side,NG_Stations,35.31845441460678,         -119.6296588135568
3234,W Olive,NG_Stations,36.06606617601953,         -119.0543854281445
3235,Avenue 152-Road 112,NG_Stations,36.0655893819629,         -119.321672995927
3236,Avenal,NG_Stations,36.00200950734104,         -120.1087768855349
3237,Skyline,NG_Stations,36.05056622190988,         -120.1145176079378
3238,Tehama,NG_Stations,35.96368230382682,         -120.0806948865125
3239,N Eucalyptus-W Terra Bella,NG_Stations,35.96408000115694,         -119.3217839900519
3240,Kelbaker,NG_Stations,34.89737627423084,         -115.6511549014994
3241,West Side-Lerdo,NG_Stations,35.50637413846589,         -119.7248065560703
3242,Arco,NG_Stations,35.45896390868277,         -118.9662665891923
3243,S Granite,NG_Stations,35.55985804941701,         -118.9572383591133
3244,Bakerfield P/L,NG_Stations,35.44500721503549,         -119.0466018369097
3245,Petrol,NG_Stations,35.44744401970773,         -119.2593623185824
3246,Poso Ranch,NG_Stations,35.53883321182615,         -119.0372977021826
3247,Round Mt. 1,NG_Stations,35.44456453871355,         -118.9489813374287
3248,Round Mt. 2,NG_Stations,35.44390238269268,         -118.9549297612321
3249,Round Mt. 4,NG_Stations,35.43084256126014,         -118.953858194355
3250,Round Mt. 3,NG_Stations,35.441434813021,         -118.9455965432263
3251,Kern River,NG_Stations,35.33096614784128,         -119.1619646097798
3252,Beardsley Canal,NG_Stations,35.43882069250479,         -119.0919381254805
3253,Calloway Canal,NG_Stations,35.38442506974232,         -119.0739136636184
3254,Rosedale,NG_Stations,35.38289634075208,         -119.0730037507934
3255,Oil Field,NG_Stations,35.52307951053317,         -119.0371766340514
3256,High Sierra Ltd,NG_Stations,35.51540576270826,         -119.0404896480957
3257,"Double """"C"""" Ltd",NG_Stations,35.50094345424948,         -119.0464056130827
3258,Caliofrnia 41-Old State Hwy,NG_Stations,35.95687837099728,         -119.997394797902
3259,Buttonwillow,NG_Stations,35.39833438292286,         -119.2798730652994
3260,Bakerfield Tap,NG_Stations,35.37233361086611,         -119.2342737635672
3261,Superior,NG_Stations,35.36858702916803,         -119.2231517903016
3262,Greely Jct.,NG_Stations,35.38961843850778,         -119.2161864461078
3263,Brimhall,NG_Stations,35.36868888905982,         -119.2176332796701
3264,Goose Lake,NG_Stations,35.36874099828449,         -119.21668318525
3265,Celeron,NG_Stations,35.47403693519919,         -119.7582505700324
3266,West S1De 1,NG_Stations,35.32173069345536,         -119.6298866750804
3267,Mckittrick Cogen,NG_Stations,35.31936361085618,         -119.6620255790923
3268,Reward,NG_Stations,35.30706860051097,         -119.6246806186013
3269,West Side 2,NG_Stations,35.32105328288536,         -119.6293001150041
3270,Kern Canyon,NG_Stations,35.39911094166884,         -118.8774412545116
3271,Comanche,NG_Stations,35.38034324423675,         -118.8469220512113
3272,Bakerfield,NG_Stations,35.38310643645337,         -119.0035313758141
3273,Mugsy-S Union,NG_Stations,35.2415274266981,         -119.003515244435
3274,Hylton,NG_Stations,35.27941426918638,         -118.8863450080675
3275,Valpredo,NG_Stations,35.07721091638531,         -119.1795914645631
3276,Buena Vista,NG_Stations,35.31807478762723,         -119.1367383398545
3277,Panama,NG_Stations,35.29596134956303,         -119.1632401725775
3278,Kern River Canal-Panama,NG_Stations,35.29086902697237,         -119.2141463447351
3279,Ten Section Refinery,NG_Stations,35.28727237734675,         -119.2133350956183
3280,Millux 2,NG_Stations,35.17796304901362,         -119.1605870978096
3281,Old River-Mariposa,NG_Stations,35.06296321299836,         -119.151683867442
3282,Tupman-Taft,NG_Stations,35.28031050219919,         -119.3102550132419
3283,Taft,NG_Stations,35.26878276263673,         -119.287357725569
3284,South Lake,NG_Stations,35.13796419972801,         -119.3033358259969
3285,Ashe,NG_Stations,35.26386729097012,         -119.0749691888062
3286,Old River,NG_Stations,35.06286133831637,         -119.1330074046672
3287,Chris Heer,NG_Stations,35.06661311291265,         -119.0646549060521
3288,Maricopa-Wheeler Ridge,NG_Stations,35.06159057474499,         -119.0268635927819
3289,Wilble,NG_Stations,35.31419127478805,         -119.0391830034369
3290,Hinkley,NG_Stations,34.90193488771647,         -117.1596498627966
3291,Mt. View 1,NG_Stations,34.88884903619431,         -117.1691926377485
3292,Mt. View 2,NG_Stations,34.8886679928908,         -117.1693353940177
3293,Dixie-Riverview,NG_Stations,34.89706543561987,         -117.1360549538604
3294,M1Llux 1,NG_Stations,35.17294559965653,         -118.8852576103019
3295,4Ax/4Bx,NG_Stations,35.16162817524834,         -118.8063050351362
3296,Kenmar 1,NG_Stations,35.16054269984307,         -118.804129205908
3297,Kenmar 2,NG_Stations,35.16014469541141,         -118.804200650861
3298,Sycamore 2,NG_Stations,35.19390389722835,         -118.9056725956405
3299,Rancho,NG_Stations,35.0529371948021,         -118.8551744791669
3300,El Paso-Rancho,NG_Stations,35.06025146127102,         -118.8508384146738
3301,La Paloma,NG_Stations,35.29376381241294,         -119.5942342716785
3302,Midway,NG_Stations,35.17908008414227,         -119.4626986445255
3303,Division,NG_Stations,35.17297155144676,         -119.4755990458842
3304,Elk Hills,NG_Stations,35.20975713382504,         -119.4466936620379
3305,Lake Sta.,NG_Stations,35.1543002271793,         -119.3406239488741
3306,2Ax/2Bx,NG_Stations,34.82628893435615,         -116.6622339895387
3307,Martino,NG_Stations,34.83644120896786,         -116.7241773589406
3308,Fort Cady,NG_Stations,34.82400922752553,         -116.6108561864586
3309,Gasco,NG_Stations,34.78015537309116,         -116.5577584628515
3310,Sundoen,NG_Stations,34.78032814438731,         -116.5942083865854
3311,Needles,NG_Stations,34.69472683192003,         -114.6112800399988
3312,Topock,NG_Stations,34.71421700888917,         -114.4925316030596
3313,Budweiser-Needles,NG_Stations,34.90947495092666,         -114.6441644099276
3314,Barstow D,NG_Stations,34.8860351409451,         -117.0833226865647
3315,Barstow C,NG_Stations,34.91235001875364,         -117.0140962366876
3316,Barstow A,NG_Stations,34.87316307314161,         -117.0214943433544
3317,Barstow B,NG_Stations,34.8630456321118,         -116.967331403467
3318,Agate-Walnut,NG_Stations,34.8924989976276,         -117.1109954687503
3319,Pipeline,NG_Stations,34.86840833559369,         -116.9972772014852
3320,Soap Mine,NG_Stations,34.89097278839211,         -116.9624285976289
3321,Pastoria Energy Facility,NG_Stations,34.9572937206339,         -118.8432208833799
3322,Costley-Nehrig,NG_Stations,35.03448535092893,         -119.0915391973895
3323,Kelley,NG_Stations,35.01995115651111,         -119.0629810876707
3324,Cienaga,NG_Stations,35.01794782706389,         -119.3485464950999
3325,Edmonston Pumping Plant 1,NG_Stations,34.93910745963446,         -118.9057112367769
3326,Edmonston Pumping Plant 2,NG_Stations,34.93901903983527,         -118.9057822266127
3327,Nebo Marine Base,NG_Stations,34.87386366348869,         -116.9349929167596
3328,Dagget,NG_Stations,34.85912759900791,         -116.853505409716
3329,Lucerne Valley,NG_Stations,34.850960653746,         -116.8488870641312
3330,Dagget Airport,NG_Stations,34.8491532679918,         -116.8026716974311
3331,Segs 2,NG_Stations,34.85567445424736,         -116.8329218104981
3332,Segs 1,NG_Stations,34.86553416235339,         -116.8254949201568
3333,National Trail,NG_Stations,34.84934519394235,         -116.8474100716383
3334,Santa Fe 1,NG_Stations,34.85670793965308,         -116.8386893190804
3335,Santa Fe 2,NG_Stations,34.85630786336274,         -116.8387445685868
3336,Koala-Rancho,NG_Stations,34.55692071347133,         -117.4504996898174
3337,Rancho-Sheep Creek,NG_Stations,34.55810701935265,         -117.5878399255088
3338,Gorman Post,NG_Stations,34.77598386095043,         -118.7846736588184
3339,Nf-8N04,NG_Stations,34.67966707948997,         -118.7351162844692
3340,Angeles National Forest,NG_Stations,34.67912853859846,         -118.734579187715
3341,Posey Canyon 1,NG_Stations,34.65218002984278,         -118.7237393692157
3342,Posey Canyon 2,NG_Stations,34.64477944809661,         -118.7185222354611
3343,Forest Inn,NG_Stations,34.61623262426171,         -118.7001444132434
3344,Reidge Route,NG_Stations,34.51544445559212,         -118.6331790036884
3345,Paradise Ranch,NG_Stations,34.57201594729061,         -118.6877029482592
3346,Agua Dulce Canyon,NG_Stations,34.48394510847761,         -118.330605068723
3347,Airbase,NG_Stations,34.56424059512109,         -117.3295767824126
3348,Sw Portland Cement,NG_Stations,34.55702708573565,         -117.3053891363445
3349,Air Expressway,NG_Stations,34.56701082452279,         -117.3125354799675
3350,Dante,NG_Stations,34.56473943579017,         -117.2955971766042
3351,Gaviota,NG_Stations,34.47509993062598,         -120.2049444665524
3352,Calle,NG_Stations,34.46672946846869,         -120.0689703620798
3353,Vista Del Mar,NG_Stations,34.47364699403819,         -120.1966110113464
3354,Bell Canyon,NG_Stations,34.43566386675123,         -119.9220730614283
3355,Watson Cogen,NG_Stations,33.81930025729024,         -118.2434700686395
3356,Chino Nug,NG_Stations,33.98958076673006,         -117.6809010017281
3357,Ortonville,NG_Stations,34.32107199376341,         -119.2675388216005
3358,Texaco Access,NG_Stations,34.31240331638216,         -119.2703885172887
3359,Mandalay,NG_Stations,34.20399203557481,         -119.2498426655426
3360,Corson-Walnut,NG_Stations,34.14934805235646,         -118.1054330352444
3361,San Pedro,NG_Stations,34.41892889298969,         -119.8292096629169
3362,Placerita Unit I & 2,NG_Stations,34.38463907400191,         -118.4938230923194
3363,Ventura-Haskell,NG_Stations,34.15586872601347,         -118.4746354478338
3364,El Segundo,NG_Stations,33.90819545348357,         -118.4239381096847
3365,Redondo Beach Gen. Sta.,NG_Stations,33.85214458878492,         -118.3947954011761
3366,Turbine Tech,NG_Stations,33.91775667167477,         -117.7492958497044
3367,Esperanza,NG_Stations,33.87120789704108,         -117.7730490373096
3368,Kenneth Hahn,NG_Stations,34.00464609179124,         -118.3705920697294
3369,E Rincon-N Main,NG_Stations,33.88769731715599,         -117.5640535768371
3370,Central Victoria,NG_Stations,33.8680625229447,         -118.2484274742083
3371,Long Beach,NG_Stations,33.86474321467555,         -118.19713860538
3372,Del Amo,NG_Stations,33.84576504099106,         -118.2043055813211
3373,Alessandro-Virginia,NG_Stations,33.91919868148731,         -117.1210429803726
3374,Corona  Cogen,NG_Stations,33.89214725719058,         -117.5808724622562
3375,Corona Wwtp,NG_Stations,33.89317305911486,         -117.6095994552946
3376,Payton,NG_Stations,33.9646781247387,         -117.4523888182074
3377,Falmouth-Cabora,NG_Stations,33.96271317643352,         -118.4380373490135
3378,Pike,NG_Stations,33.95139546691311,         -118.0675023583596
3379,Gilman Springs,NG_Stations,33.91569775478259,         -117.0981811337539
3380,V1Rg1N1A 1,NG_Stations,33.91512653262478,         -117.1207287121756
3381,Virginia 2,NG_Stations,33.91051249231519,         -117.1222551215987
3382,Birch,NG_Stations,33.91851049640076,         -117.8731940288823
3383,S Beach,NG_Stations,33.92809635418112,         -117.9682062085616
3384,Crenshaw,NG_Stations,33.94212373218624,         -118.3260827527997
3385,Indian-Oneida,NG_Stations,33.92623360477062,         -117.2348891674366
3386,Scattergood,NG_Stations,33.91788132380801,         -118.4249563889926
3387,Carbon Canyon-Chino Hills,NG_Stations,33.98029622465683,         -117.7410082687705
3388,Coast,NG_Stations,34.31936766587124,         -119.3683946672646
3389,Mcfarlane,NG_Stations,34.29841246285491,         -119.2998931179312
3390,Crimea Fire,NG_Stations,34.29617177530911,         -119.2735094589983
3391,Fork Hall Canyon,NG_Stations,34.30228647353831,         -119.2691904791204
3392,Darling,NG_Stations,34.29206166133531,         -119.1346530000317
3393,Valley,NG_Stations,34.24611133293652,         -118.3899937109075
3394,Woodley,NG_Stations,34.22361814321238,         -118.4852232907456
3395,Ormond Beach,NG_Stations,34.12970557561583,         -119.1674314758049
3396,Hueneme Paper Mill,NG_Stations,34.14305941854929,         -119.1831953608816
3397,Pattilar,NG_Stations,34.17159710237876,         -118.6496341142909
3398,Riverside-Sierra,NG_Stations,34.177931008649,         -117.4357022928058
3399,Citrus,NG_Stations,34.16554869619152,         -117.4506039554926
3400,Mulholland,NG_Stations,34.12942659979863,         -118.5276369706829
3401,Grapeland Peaker,NG_Stations,34.0898214070243,         -117.5285518388592
3402,Fairmont-Faircourt,NG_Stations,34.15563029887646,         -118.2736529853922
3403,Boradway,NG_Stations,34.12605629893146,         -118.147826270681
3404,Mt.View Power,NG_Stations,34.07782771544918,         -117.2433899732687
3405,"Mt.View Power Co., San Bernardino",NG_Stations,34.08232558095987,         -117.2431857199168
3406,El Monte Busway,NG_Stations,34.07123101553145,         -118.0441659655653
3407,Fern-Stringe,NG_Stations,34.05892768349244,         -118.0761051706398
3408,Mission-Marengo,NG_Stations,34.08203598893306,         -118.1416383364322
3409,Don Julian-9Th Ave,NG_Stations,34.0242772427296,         -117.9726888103136
3410,Mississippi-Armacost,NG_Stations,34.03313886948047,         -118.4527249252379
3411,Grove-Remington,NG_Stations,33.97610091692867,         -117.6275127062394
3412,Sapphire-Brea Canyon,NG_Stations,33.99317463203789,         -117.8428542149433
3413,Lincoln,NG_Stations,34.02662880543554,         -118.0841410271633
3414,Montebello,NG_Stations,34.03242528731914,         -118.085333617973
3415,Baldwin-Pedley,NG_Stations,33.97404054795086,         -117.4665915447135
3416,Aera Energy LLC,Oil_and_Gas_Facilities,34.31428573121082,           -119.2982949967597
3417,"Dole Enterprises, Inc.",Oil_and_Gas_Facilities,35.2935634400077,           -118.8936409061691
3418,"ERG Operating Company, LLC",Oil_and_Gas_Facilities,34.81106593035024,           -120.295952942453
3419,Aalpha Energy Inc.,Oil_and_Gas_Facilities,33.99746670690445,           -118.0489659044147
3420,"Windrush Operating Co., L.L.C.",Oil_and_Gas_Facilities,36.02816580994872,           -119.8330242635807
3421,"AllenCo Energy, Inc.",Oil_and_Gas_Facilities,34.03257612485569,           -118.2785009201383
3422,"C. E. Allen Co., Inc.",Oil_and_Gas_Facilities,33.80750128124632,           -118.182709752949
3423,Alexander Oil Co.,Oil_and_Gas_Facilities,33.89851848393244,           -117.8605849585164
3424,Angus Petroleum Corp.,Oil_and_Gas_Facilities,33.67312939238022,           -117.9940159835565
3425,West Side Rentals,Oil_and_Gas_Facilities,36.43044647059053,           -119.8930058925008
3426,"West American Energy, Corp.",Oil_and_Gas_Facilities,35.06025496494609,           -119.3596880497432
3427,West Newport Oil Co.,Oil_and_Gas_Facilities,33.63378261811128,           -117.9492955795789
3428,Richard B & Joyce L Armstrong,Oil_and_Gas_Facilities,33.65992428629132,           -118.0055573281592
3429,Axis Petroleum Co.,Oil_and_Gas_Facilities,33.79867513263203,           -118.2532643726565
3430,"John Guzman Crane Serv., Inc.",Oil_and_Gas_Facilities,33.8018339066037,           -118.1740371034854
3431,"Signal Hill Petroleum, Inc.",Oil_and_Gas_Facilities,39.16899107627791,           -121.9447984418328
3432,Thomas R. Banks,Oil_and_Gas_Facilities,33.79824729939725,           -118.2462147181917
3433,Vintage Production California LLC,Oil_and_Gas_Facilities,34.4307703937777,           -118.6661637965951
3434,Vern Jones Oil & Gas Corp.,Oil_and_Gas_Facilities,36.86937552087586,           -120.3499648608935
3435,C. Case Co.,Oil_and_Gas_Facilities,36.65367750621671,           -120.1306409916893
3436,"Brayton-Hodges Petro, Inc.",Oil_and_Gas_Facilities,33.91205267179601,           -118.3844619738398
3437,Brea Canon Oil Co.,Oil_and_Gas_Facilities,33.79477446934402,           -118.2873852246309
3438,"Underground Energy, Inc.",Oil_and_Gas_Facilities,37.19057220578165,           -120.5571718858517
3439,Tri-Valley Oil & Gas Company,Oil_and_Gas_Facilities,36.8959413479564,           -120.3735495837437
3440,"Patriot Resources, LLC",Oil_and_Gas_Facilities,36.93039550463609,           -121.5873507520164
3441,"Towne Exploration Company, LP",Oil_and_Gas_Facilities,34.73472941887462,           -120.1583420955322
3442,Reef Ridge Energy Company LLC,Oil_and_Gas_Facilities,36.56677815536536,           -120.0237430656462
3443,"Rancho Mountain Properties, Inc.",Oil_and_Gas_Facilities,36.50429844353752,           -120.7793585654217
3444,"Freedom Oil Company, LLC",Oil_and_Gas_Facilities,35.22126251786864,           -119.585292898726
3445,David Radcliff,Oil_and_Gas_Facilities,36.64482179596198,           -120.1206226208946
3446,Petrogulf Corp.,Oil_and_Gas_Facilities,36.86505875956856,           -120.3332255904246
3447,"New Opportunity Exploration, Inc.",Oil_and_Gas_Facilities,36.45883186512481,           -119.9142246637647
3448,D. D. McDonald,Oil_and_Gas_Facilities,36.52460426987344,           -120.828924253604
3449,James S. Anderson,Oil_and_Gas_Facilities,36.26792515976782,           -120.3664886591988
3450,"J. P. Oil Company, LLC",Oil_and_Gas_Facilities,35.4567526589243,           -119.2742724964983
3451,Oleksandr Antonyuk,Oil_and_Gas_Facilities,36.64351996035514,           -120.1145471423144
3452,Armstrong Petroleum Corp,Oil_and_Gas_Facilities,38.21147202112151,           -121.7126984162837
3453,Cal Energy Co.,Oil_and_Gas_Facilities,36.163148426947,           -120.4087806214551
3454,Seneca Resources Corporation,Oil_and_Gas_Facilities,34.49647051118959,           -118.8971786728508
3455,Longview Energy Company,Oil_and_Gas_Facilities,36.62451783251665,           -120.0851667788296
3456,Leon Sabean,Oil_and_Gas_Facilities,36.56830378225413,           -120.0268686604155
3457,Petrogulf Corp,Oil_and_Gas_Facilities,39.04584198019672,           -121.7951243893304
3458,Cases' Used Equipment,Oil_and_Gas_Facilities,36.48293471424464,           -119.8418481300428
3459,Southern California Gas Company,Oil_and_Gas_Facilities,34.31152885670828,           -118.5688651538316
3460,"Venoco, Inc.",Oil_and_Gas_Facilities,34.41743882999071,           -119.8823828399516
3461,Freeport-McMoRan Oil & Gas LLC,Oil_and_Gas_Facilities,34.47141710777161,           -120.2039358718592
3462,Off Broadway Mineral Rights,Oil_and_Gas_Facilities,34.92849953775205,           -120.4382848439742
3463,Greka Oil & Gas Inc.,Oil_and_Gas_Facilities,34.9309059173769,           -120.5119441262998
3464,Central California Oil Company,Oil_and_Gas_Facilities,35.83951443031949,           -120.0543094892786
3465,Gill Ranch Storage LLC,Oil_and_Gas_Facilities,36.78921987676888,           -120.2577929963168
3466,Panoche Vallecitos Oil Co.,Oil_and_Gas_Facilities,36.5057063417015,           -120.7795690812043
3467,H.T. Olsen Oil & Gas Operations,Oil_and_Gas_Facilities,36.0792761003484,           -120.3240056760728
3468,M & B Oil Co.,Oil_and_Gas_Facilities,33.79249986416996,           -118.2826038684085
3469,Chevron U.S.A. Inc.,Oil_and_Gas_Facilities,34.42554253493915,           -118.8989902671356
3470,"Vaquero Energy, Inc.",Oil_and_Gas_Facilities,34.46689288446928,           -118.8730546636451
3471,"Bud's Oil Company, Inc.",Oil_and_Gas_Facilities,35.33885706084951,           -118.9236838938833
3472,"R.J. Bellevue, Inc.",Oil_and_Gas_Facilities,35.36776153114487,           -119.1686016313458
3473,Trio Petroleum LLC,Oil_and_Gas_Facilities,35.99502106984246,           -120.8587056453419
3474,"Petro Capital Resources, LLC",Oil_and_Gas_Facilities,35.496825157692,           -119.0923360658239
3475,Redbank Oil Co.,Oil_and_Gas_Facilities,35.33708739145666,           -118.9067913684602
3476,L. P. Oil Company,Oil_and_Gas_Facilities,35.28251887935131,           -118.8425460959723
3477,"Big West of California, LLC",Oil_and_Gas_Facilities,35.39697356929406,           -119.0614877217768
3478,"Tower Exploration, LLC",Oil_and_Gas_Facilities,35.4498151783651,           -119.1094839580135
3479,E & B Natural Resources Management Corporation,Oil_and_Gas_Facilities,37.69497753362304,           -121.685808597709
3480,Crimson Resource Management Corp.,Oil_and_Gas_Facilities,34.45365121714915,           -118.6445381087395
3481,"San Joaquin Facilities Management, Inc.",Oil_and_Gas_Facilities,35.06230166949953,           -119.3710707633195
3482,"Sunray Petroleum, Inc.",Oil_and_Gas_Facilities,35.30376568401038,           -118.9050979614587
3483,Hillcrest Beverly Oil Corp.,Oil_and_Gas_Facilities,34.04585171379595,           -118.4130013781063
3484,Andrew L. Newkirk,Oil_and_Gas_Facilities,35.33938932719116,           -118.8830586846142
3485,Kern Bluff Resources LLC,Oil_and_Gas_Facilities,35.41552343684682,           -118.9083048297629
3486,THUMS Long Beach Co.,Oil_and_Gas_Facilities,33.75104999805965,           -118.1939187397783
3487,Emjayco,Oil_and_Gas_Facilities,35.32306909742011,           -118.8374025919942
3488,Compass Global Resources,Oil_and_Gas_Facilities,36.1528715152657,           -120.4090764430003
3489,Matrix Oil Corporation,Oil_and_Gas_Facilities,34.00310037984891,           -118.0523496447006
3490,Pacific Coast Energy Company LP,Oil_and_Gas_Facilities,34.82717269025226,           -120.4059545711033
3491,"D D Natural Resources, LLC",Oil_and_Gas_Facilities,35.31120886489733,           -118.9036133586992
3492,"Kem Enterprise, Inc.",Oil_and_Gas_Facilities,35.295436403672,           -118.8814582220968
3493,"Grayson Service, Inc",Oil_and_Gas_Facilities,35.31791898430591,           -119.2553373011197
3494,Verjill Oil Company,Oil_and_Gas_Facilities,35.35554270636276,           -118.8606800549149
3495,Golden Valley Energy,Oil_and_Gas_Facilities,35.29548237533307,           -118.8963189769567
3496,Target Drilling,Oil_and_Gas_Facilities,35.33949468326814,           -119.2920077374969
3497,"Amrich Energy, Inc.",Oil_and_Gas_Facilities,34.71766024393906,           -120.1227908694726
3498,"Emjayco, L. P.",Oil_and_Gas_Facilities,35.57926191324818,           -118.9542686388401
3499,"DCOR, LLC",Oil_and_Gas_Facilities,34.41627736661008,           -118.8332242964371
3500,"Oxy Long Beach, Inc.",Oil_and_Gas_Facilities,33.7786277859305,           -118.20646201774
3501,Premier Pumping Unit Service,Oil_and_Gas_Facilities,35.31377391121109,           -118.8793738881819
3502,Kenneth Lopez and Conway Lopez,Oil_and_Gas_Facilities,35.3475446744036,           -118.9135419213509
3503,Gordon Dole,Oil_and_Gas_Facilities,35.1753012099208,           -119.5326803535633
3504,M.T. Oil Co.,Oil_and_Gas_Facilities,35.34601232041428,           -118.9062888623903
3505,Breitburn Operating L.P.,Oil_and_Gas_Facilities,35.51312828021514,           -119.7679253651533
3506,Naftex Operating Company,Oil_and_Gas_Facilities,35.3730400728506,           -118.8423905278708
3507,"PRE Resources, LLC",Oil_and_Gas_Facilities,34.39953507602856,           -118.957130682826
3508,Chambers & Mouren,Oil_and_Gas_Facilities,36.15083841207704,           -120.3702385426466
3509,"Maranatha Petroleum, Inc.",Oil_and_Gas_Facilities,39.11670273773056,           -121.745146052185
3510,Black Gold Oil Co.,Oil_and_Gas_Facilities,35.39927412587998,           -119.0670233632303
3511,Alon Bakersfield Property Inc.,Oil_and_Gas_Facilities,35.38045243029038,           -119.0714978955182
3512,Hathaway LLC,Oil_and_Gas_Facilities,35.52965448949662,           -119.0483651996135
3513,"Blackstone Oil & Gas, LLC",Oil_and_Gas_Facilities,35.39279183363169,           -119.255761076274
3514,"Summit Energy, LLC",Oil_and_Gas_Facilities,35.38634790256527,           -119.0733722656689
3515,P.C. Oil Company,Oil_and_Gas_Facilities,35.38770394737705,           -119.045606272677
3516,"Sacramento Energy, Inc.",Oil_and_Gas_Facilities,35.26977291258785,           -118.866592169101
3517,Foothill Energy LLC,Oil_and_Gas_Facilities,35.34007271248531,           -119.1981635256435
3518,"White Knight Production, LLC",Oil_and_Gas_Facilities,36.47346854883959,           -120.0490852654893
3519,"KMD Operating Company, LLC",Oil_and_Gas_Facilities,35.90040354079422,           -119.9544739851654
3520,KLD Energy,Oil_and_Gas_Facilities,36.59109309506196,           -120.1555296910305
3521,"Kelpetro Operating, Inc.",Oil_and_Gas_Facilities,36.46061243166507,           -119.9231567108876
3522,"Campo Verde Oil, Inc.",Oil_and_Gas_Facilities,36.0065376847499,           -119.0481924713317
3523,"Longbow, LLC",Oil_and_Gas_Facilities,35.53394689258878,           -119.0451224088578
3524,Pentarch Petroleum,Oil_and_Gas_Facilities,36.00010984402628,           -119.0534258685875
3525,"Central Resources, Inc.",Oil_and_Gas_Facilities,35.24323822018113,           -119.2523778731678
3526,Burton A. Ellison,Oil_and_Gas_Facilities,35.98060942445337,           -119.0485422465706
3527,Binion Exploration & Development,Oil_and_Gas_Facilities,35.99572208456239,           -119.0564637467002
3528,Smilodon Oil Company,Oil_and_Gas_Facilities,35.98508671082373,           -119.0461498390632
3529,"Modus, Inc.",Oil_and_Gas_Facilities,36.00049363413877,           -119.0567910856166
3530,Bridgemark Corporation,Oil_and_Gas_Facilities,33.88260514596526,           -117.8401372069169
3531,California E D I Inc.,Oil_and_Gas_Facilities,33.80977186830733,           -118.1820529648312
3532,Oxy USA Inc.,Oil_and_Gas_Facilities,33.92938376040367,           -117.9105433140811
3533,Chaim Nathan & Edie Bato,Oil_and_Gas_Facilities,34.06431443724312,           -118.2713266584924
3534,City of Huntington Beach,Oil_and_Gas_Facilities,33.68480394834296,           -117.9962389738567
3535,City of Newport Beach,Oil_and_Gas_Facilities,33.62636845850506,           -117.9465715370043
3536,"Vintage Production California, LLC",Oil_and_Gas_Facilities,36.07374773497552,           -120.1478218646035
3537,"Linn Operating, Inc.",Oil_and_Gas_Facilities,34.38594986914514,           -118.4980159263167
3538,"El Segundo Oil, LLC",Oil_and_Gas_Facilities,33.91798712434505,           -118.4052189391364
3539,"Commander Oil Company, Ltd.",Oil_and_Gas_Facilities,36.41635738232258,           -119.8706073758283
3540,Cather-Herley Oil Company,Oil_and_Gas_Facilities,35.29582825350753,           -119.5830461929401
3541,Crestwood West Coast LLC,Oil_and_Gas_Facilities,35.2715255657919,           -119.3192143643717
3542,Cooper & Brain Inc.,Oil_and_Gas_Facilities,33.79695841686653,           -118.2407265065839
3543,Coyote Oil LLC,Oil_and_Gas_Facilities,33.90379361636524,           -117.8462649602347
3544,Cree Oil Limited,Oil_and_Gas_Facilities,33.80281083948933,           -118.1707773869484
3545,Columbine Associates,Oil_and_Gas_Facilities,33.8982630636226,           -117.7620120402721
3546,Dentino Oil Co. Inc.,Oil_and_Gas_Facilities,33.88288072666184,           -117.8253725531506
3547,E & T Limited Liability Co.,Oil_and_Gas_Facilities,33.76754830263116,           -118.1268587777034
3548,Asioco Inc.,Oil_and_Gas_Facilities,33.8915969220476,           -118.2672490557524
3549,Duncan's Pumping Service,Oil_and_Gas_Facilities,35.79835994271605,           -120.0328374236173
3550,"Sequoia Exploration, Inc.",Oil_and_Gas_Facilities,35.2830566639438,           -118.8829254802171
3551,Garg-Oil Production LLC,Oil_and_Gas_Facilities,33.68579981198279,           -118.0026455253774
3552,Forster Oil Co.,Oil_and_Gas_Facilities,33.90318716133051,           -118.2853896611972
3553,"Griffin Resources, LLC",Oil_and_Gas_Facilities,35.63148935444268,           -118.9586325339218
3554,Glendale Oil Co.,Oil_and_Gas_Facilities,35.34925950349197,           -119.251496192955
3555,Four Teams Oil Prod&Expl Co Inc,Oil_and_Gas_Facilities,34.0022730080764,           -118.1641073992731
3556,Sun Mountain Oil & Gas,Oil_and_Gas_Facilities,35.20826792241737,           -118.8407021462443
3557,Forest Gray,Oil_and_Gas_Facilities,35.6295338628162,           -119.8690698391266
3558,Holmes Western Oil Corporation,Oil_and_Gas_Facilities,35.22826195846259,           -119.568632216223
